hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,has_reviews,room_Hotel room,room_Private room,room_Shared room,nbhd_Bourse,nbhd_Buttes-Chaumont,nbhd_Buttes-Montmartre,nbhd_Entrepôt,nbhd_Gobelins,nbhd_Hôtel-de-Ville,nbhd_Louvre,nbhd_Luxembourg,nbhd_Ménilmontant,nbhd_Observatoire,nbhd_Opéra,nbhd_Palais-Bourbon,nbhd_Panthéon,nbhd_Passy,nbhd_Popincourt,nbhd_Reuilly,nbhd_Temple,nbhd_Vaugirard,nbhd_Élysée,amenity_count,has_wifi,has_kitchen,has_ac
2.0,6.0,2.0,6.0,0.0,142.0,1.0,1.0,48.86021,2.35673,0.5,0.0,1.0,0.0,9.333333333333334,0.34306569343065696,30,90,600,600,83.3,600.0,1.0,6,16,46,0.32599118942731276,-0.2558139534883721,0,0,101,1,0,0.0,4.67,4.67,4.67,3.67,3.67,5.0,4.67,0.0,116,116,0,0,-0.3537414965986394,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5789473684210527,True,True,False
11.0,7.0,9.0,1.0,0.0,8.0,1.0,1.0,48.8430014,2.3633173,1.5,0.0,0.0,1.0,-0.3333333333333333,0.0,1,2,365,365,2.0,365.0,1.0,3,7,25,0.3700440528634361,0.3953488372093023,8,1,119,9,83,29631.0,4.35,4.58,4.61,4.87,4.52,4.45,4.23,0.0,8,8,0,0,0.34693877551020397,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.631578947368421,True,True,True
11.0,9.0,4.0,0.0,0.0,1.0,1.0,1.0,48.83834,2.40044,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5036496350364964,4,4,20,20,4.0,20.0,1.0,0,14,44,-0.7004405286343612,-0.32558139534883723,0,0,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0526315789473684,True,True,False
9.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,48.83602762620396,2.304662950336933,0.5,0.0,0.0,0.0,0.0,1.1094890510948905,2,2,1125,1125,2.0,1125.0,1.0,3,30,57,0.5550660792951542,0.9302325581395349,42,1,161,34,255,55728.0,4.85,4.93,4.72,4.76,4.94,4.81,4.72,0.0,1,1,0,0,1.0340136054421767,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.3157894736842106,True,True,False
11.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,48.867477,2.358703,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,14,365,365,5.0,365.0,1.0,6,28,48,-0.5462555066079295,1.9767441860465116,8,4,79,13,83,19671.0,4.96,4.92,4.97,4.96,5.0,4.97,4.87,0.0,1,1,0,0,0.9183673469387754,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8947368421052632,True,True,True
3.0,6.0,3.0,6.0,0.0,6.0,1.0,1.0,48.84188,2.35392,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.491970802919708,1,4,28,28,3.5,28.0,1.0,12,36,59,0.4845814977973568,-0.3023255813953488,1,0,144,0,10,2690.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,7,7,0,0,0.08163265306122447,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5263157894736842,True,True,False
10.0,0.0,4.0,7.0,0.0,1.0,1.0,1.0,48.82997,2.33773,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,24,54,84,0.6872246696035242,-0.11627906976744186,1,1,190,0,10,1240.0,4.22,4.63,3.5,4.63,4.75,4.5,4.13,0.0,1,1,0,0,-0.31972789115646255,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5263157894736842,True,True,False
1.0,9.0,0.0,8.0,0.0,1.0,1.0,1.0,48.88533049999999,2.2953982,1.5,0.0,2.0,0.0,0.3333333333333333,0.0,3,6,365,365,4.3,365.0,1.0,12,42,72,0.2511013215859031,-0.18604651162790697,6,2,89,1,62,20378.0,5.0,4.67,4.83,4.67,4.33,5.0,4.83,0.0,1,1,0,0,0.10204081632653061,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8421052631578947,True,True,False
3.0,5.0,2.0,6.0,0.0,1.0,1.0,1.0,48.8843667,2.3414072,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,7,34,54,0.09691629955947137,-0.2558139534883721,0,0,153,0,0,0.0,4.33,4.0,4.0,5.0,4.67,5.0,4.33,0.0,1,0,1,0,-0.346938775510204,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,True,True,True
10.0,9.0,2.0,6.0,1.0,1.0,1.0,1.0,48.8537143,2.3386234,-0.5,0.5,0.0,-1.0,0.0,-0.4744525547445255,2,2,40,40,2.0,40.0,1.0,21,51,81,0.6299559471365639,0.7906976744186046,18,4,176,17,187,45909.0,4.81,4.87,4.87,4.89,5.0,4.96,4.72,0.0,1,1,0,0,0.6530612244897959,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.15789473684210525,True,True,False
11.0,10.0,11.0,6.0,1.0,1.0,1.0,1.0,48.87472,2.3475,-0.5,-0.5,0.0,-1.0,-0.3333333333333333,0.0,1,4,365,365,3.9,365.0,1.0,0,17,36,-0.7136563876651982,-0.32558139534883723,0,0,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.3157894736842105,True,True,False
4.0,9.0,3.0,1.0,0.0,1.0,1.0,1.0,48.85778039935876,2.372228993606306,-0.5,0.0,0.0,-1.0,0.0,-0.5109489051094891,2,3,15,15,3.0,15.0,1.0,12,42,64,-0.5594713656387665,-0.023255813953488372,13,1,76,10,135,19035.0,4.54,4.62,4.23,4.85,4.77,4.85,4.31,0.0,1,1,0,0,0.44217687074829926,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.05263157894736842,True,True,True
11.0,11.0,10.0,9.0,1.0,3.0,1.0,1.0,48.84789,2.28102,0.5,0.0,0.0,1.0,-0.3333333333333333,-0.44525547445255476,1,3,60,60,3.0,60.0,1.0,1,2,6,-0.43612334801762115,5.395348837209302,45,4,21,48,255,37995.0,4.83,4.88,4.78,4.78,4.9,4.91,4.8,0.0,1,1,0,0,0.9047619047619047,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5263157894736842,True,True,True
8.0,10.0,2.0,6.0,0.0,1.0,1.0,1.0,48.85824545471263,2.410245483076951,-1.0,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,28,58,88,0.2907488986784141,-0.32558139534883723,0,0,195,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,-0.4285714285714285,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.1578947368421053,True,True,False
11.0,3.0,10.0,10.0,1.0,1.0,1.0,1.0,48.87239,2.34417,-0.5,0.0,0.0,0.0,0.3333333333333333,0.5328467153284672,3,3,730,730,3.0,730.0,1.0,7,37,56,0.5638766519823789,1.2325581395348837,8,1,154,10,83,14857.0,4.91,4.93,4.6,4.92,4.97,4.97,4.85,0.0,1,1,0,0,-0.0748299319727891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.05263157894736842,True,True,False
1.0,9.0,1.0,8.0,1.0,233.0,1.0,1.0,48.8624891,2.3397582,-0.5,0.0,0.0,-1.0,-0.3333333333333333,-0.49635036496350365,1,3,25,25,2.9,25.0,1.0,16,40,70,0.6255506607929515,1.6744186046511629,41,2,175,30,255,61965.0,4.6,4.59,4.63,4.79,4.76,4.87,4.34,0.0,226,225,0,1,1.2244897959183674,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7368421052631579,True,True,False
9.0,11.0,1.0,9.0,1.0,1.0,1.0,1.0,48.873885807906106,2.340869754552841,-0.5,0.0,0.0,-1.0,0.6666666666666666,-0.5182481751824818,4,6,10,10,4.1,10.0,1.0,2,31,57,-0.5903083700440529,0.7906976744186046,16,2,69,18,166,24278.0,4.92,4.85,4.92,5.0,4.98,4.96,4.88,0.0,1,0,1,0,1.1224489795918364,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,True,True,False
15.0,1.0,15.0,1.0,1.0,8.0,1.0,1.0,48.89021,2.35094,-1.0,0.0,0.0,-1.0,9.333333333333334,-0.40145985401459855,30,30,90,90,30.0,90.0,1.0,9,39,69,0.6211453744493393,-0.32558139534883723,0,0,177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3684210526315789,True,False,False
14.0,7.0,11.0,1.0,0.0,1.0,1.0,1.0,48.8780992,2.3852355,1.5,1.0,2.0,2.0,0.3333333333333333,0.0,3,5,365,365,3.1,365.0,1.0,9,25,25,-0.7841409691629956,-0.09302325581395349,3,0,25,4,31,9827.0,4.9,5.0,5.0,4.7,4.9,5.0,4.9,0.0,1,1,0,0,-0.1768707482993197,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.263157894736842,True,True,False
4.0,2.0,3.0,8.0,0.0,4.0,1.0,1.0,48.875097,2.3482237,-0.5,0.0,0.0,-1.0,0.3333333333333333,0.0,3,3,365,365,3.0,365.0,1.0,16,46,71,0.6211453744493393,0.046511627906976744,9,1,179,14,94,12533.0,4.75,4.88,4.81,4.88,4.69,4.88,4.81,0.0,2,2,0,0,0.19047619047619047,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8421052631578947,True,True,False
10.0,2.0,10.0,0.0,1.0,2.0,1.0,1.0,48.8771673,2.2997451,1.5,1.5,2.0,1.0,0.3333333333333333,-0.5036496350364964,3,3,20,20,3.0,20.0,1.0,0,28,46,-0.3920704845814978,0.11627906976744186,18,3,84,10,187,117374.0,5.0,5.0,4.95,5.0,5.0,5.0,5.0,0.0,2,1,1,0,0.619047619047619,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8421052631578947,True,True,True
4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,48.88483,2.38083,-0.5,0.0,0.0,-1.0,0.0,-0.41605839416058393,2,2,80,80,2.0,80.0,1.0,10,40,70,-0.5154185022026432,0.5348837209302325,7,2,86,9,73,11060.0,4.84,4.86,4.78,4.92,5.0,4.92,4.78,0.0,1,1,0,0,0.23809523809523805,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0526315789473684,True,True,False
11.0,1.0,5.0,2.0,0.0,2.0,1.0,1.0,48.84178161621094,2.2945590019226074,-1.0,0.0,0.0,-1.0,-0.3333333333333333,1.1094890510948905,1,3,1125,1125,1.2,1125.0,1.0,22,23,36,-0.6828193832599119,1.5813953488372092,1,0,48,4,10,2060.0,4.9,4.95,4.93,4.98,5.0,4.94,4.76,0.0,2,1,1,0,0.4625850340136054,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8947368421052632,True,True,False
4.0,0.0,4.0,0.0,0.0,532.0,1.0,1.0,48.8277458575851,2.326994109434648,-1.0,0.0,0.0,-1.0,9.333333333333334,-0.0948905109489051,30,30,300,300,30.0,300.0,1.0,0,15,45,-0.22026431718061673,-0.32558139534883723,0,0,150,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,260,190,0,-0.4285714285714285,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.47368421052631576,True,True,False
7.0,9.0,7.0,9.0,1.0,4.0,1.0,1.0,48.86260104374439,2.3496862285412474,-0.5,0.0,0.0,-1.0,0.0,0.0,2,3,365,365,3.0,365.0,1.0,7,31,52,0.41409691629955947,2.2325581395348837,4,1,130,3,42,18340.0,4.97,4.97,4.98,4.95,4.96,4.91,4.83,0.0,4,4,0,0,0.6802721088435373,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.263157894736842,True,True,True
4.0,7.0,4.0,7.0,1.0,1.0,1.0,1.0,48.85966,2.28378,0.5,1.5,1.0,0.0,1.0,-0.48905109489051096,5,5,30,30,5.0,30.0,1.0,3,3,16,0.13656387665198239,0.9302325581395349,7,0,79,10,73,34836.0,4.83,4.85,4.54,4.93,4.94,5.0,4.87,0.0,1,1,0,0,0.23129251700680267,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.1052631578947367,True,True,False
9.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,48.87181,2.31606,0.5,0.0,1.0,0.0,0.0,-0.49635036496350365,2,2,25,25,2.0,25.0,1.0,0,0,0,-0.14977973568281938,-0.06976744186046512,0,0,0,0,0,0.0,4.73,5.0,4.64,5.0,5.0,4.91,4.55,0.0,1,1,0,0,-0.27210884353741494,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.21052631578947367,True,True,False
1.0,9.0,1.0,9.0,1.0,228.0,1.0,1.0,48.871557,2.325329,1.5,1.0,1.0,1.0,-0.3333333333333333,-0.46715328467153283,1,3,45,45,2.9,45.0,1.0,4,11,28,0.4185022026431718,0.3488372093023256,29,4,131,4,255,171360.0,4.97,4.86,4.86,4.93,4.93,4.97,4.69,0.0,171,171,0,0,2.6530612244897958,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.105263157894737,True,True,True
12.0,5.0,9.0,2.0,1.0,5.0,1.0,1.0,48.84868,2.2981,-0.5,0.0,0.0,-1.0,0.3333333333333333,0.0,3,3,365,365,3.0,365.0,1.0,11,41,45,0.15859030837004406,-0.27906976744186046,2,1,70,0,21,3444.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,3,3,0,0,0.7074829931972788,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.05263157894736842,True,False,False
10.0,11.0,2.0,3.0,0.0,1.0,1.0,1.0,48.84577,2.28324,0.5,0.0,1.0,0.0,1.0,-0.5182481751824818,5,5,10,10,5.0,10.0,1.0,17,47,77,0.6343612334801763,-0.11627906976744186,3,0,179,3,31,6690.0,4.89,4.89,4.56,5.0,4.89,4.89,4.67,0.0,1,1,0,0,-0.18367346938775508,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2631578947368421,True,True,False
3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,48.87468893862902,2.3959926038349515,-0.5,0.0,0.0,-1.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,0,0,0,-0.801762114537445,1.5348837209302326,0,0,0,0,0,0.0,4.48,4.56,4.3,4.78,4.86,4.43,4.48,0.0,1,0,1,0,0.9183673469387754,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.15789473684210525,True,True,False
2.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,48.8376,2.35652,1.5,0.0,1.0,6.0,-0.3333333333333333,-0.491970802919708,1,3,28,28,2.1,28.0,1.0,0,21,34,-0.4845814977973568,0.3023255813953488,9,1,48,9,94,43522.0,5.0,4.93,4.93,4.93,5.0,4.93,4.89,0.0,1,1,0,0,0.25850340136054417,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4210526315789473,True,True,True
9.0,8.0,6.0,5.0,0.0,104.0,1.0,1.0,48.887794,2.318568,0.0,0.0,0.0,0.0,9.333333333333334,1.1094890510948905,30,30,1125,1125,30.0,1125.0,1.0,27,57,87,0.5682819383259912,-0.046511627906976744,2,0,155,3,120,9724.0,4.83,4.92,4.58,4.92,4.92,4.58,4.25,0.0,97,97,0,0,-0.2789115646258503,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.10526315789473684,True,True,False
12.0,4.0,12.0,4.0,1.0,18.0,1.0,1.0,48.86835,2.3523,3.5,1.0,2.0,4.0,-0.3333333333333333,1.1094890510948905,1,5,1125,1125,4.4,1125.0,1.0,9,39,69,-0.18061674008810572,6.534883720930233,3,0,162,9,31,30318.0,4.83,4.86,4.74,4.91,4.93,4.91,4.76,0.0,18,18,0,0,1.183673469387755,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8947368421052632,True,True,False
13.0,8.0,13.0,7.0,1.0,1.0,1.0,1.0,48.87,2.28304,-0.5,0.0,0.0,-1.0,-0.3333333333333333,-0.31386861313868614,1,3,150,150,3.0,150.0,1.0,5,5,8,0.23788546255506607,7.837209302325581,30,5,87,29,255,32130.0,4.91,4.93,4.93,4.97,4.91,4.96,4.86,0.0,1,0,1,0,1.0136054421768708,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.6842105263157895,True,False,False
1.0,8.0,1.0,8.0,1.0,165.0,1.0,1.0,48.8554071,2.3780974,-0.5,0.0,0.0,-1.0,-0.3333333333333333,-0.46715328467153283,1,1,45,45,1.0,45.0,1.0,20,50,64,-0.4581497797356828,-0.20930232558139536,5,2,64,3,52,8528.0,4.2,4.2,3.8,3.6,4.2,4.2,4.0,0.0,110,110,0,0,-0.027210884353741516,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3157894736842105,True,True,False
3.0,6.0,3.0,6.0,0.0,54.0,1.0,1.0,48.88321089999999,2.3229149,1.5,3.0,3.0,2.0,-0.3333333333333333,0.0,1,3,365,365,3.0,365.0,1.0,2,22,22,-0.7973568281938326,0.0,7,0,22,9,73,44530.0,5.0,5.0,5.0,5.0,5.0,4.93,4.93,0.0,43,43,0,0,-0.11564625850340134,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.105263157894737,True,True,False
7.0,0.0,1.0,7.0,0.0,9.0,1.0,1.0,48.8944054,2.3144318,-0.5,0.0,0.0,-1.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,15,45,75,0.6475770925110133,1.5348837209302326,61,9,182,44,255,25373.0,4.51,4.7,4.41,4.76,4.9,4.79,4.51,0.0,4,4,0,0,3.040816326530612,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21052631578947367,True,True,False
13.0,4.0,7.0,4.0,0.0,1.0,1.0,1.0,48.875190151066974,2.366783916950226,-0.5,0.0,0.0,-1.0,0.0,1.1094890510948905,2,14,1125,1125,2.8,1125.0,1.0,0,18,29,-0.7048458149779736,-0.20930232558139536,5,0,41,3,52,6616.0,5.0,5.0,5.0,4.6,5.0,5.0,4.8,0.0,1,1,0,0,-0.13605442176870747,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6842105263157895,True,True,False
11.0,2.0,11.0,2.0,1.0,15.0,1.0,1.0,48.86992,2.33559,-0.5,0.0,0.0,-1.0,-0.3333333333333333,1.1094890510948905,1,1,1,1125,1.0,814.6,1.0,6,17,25,0.29955947136563876,4.325581395348837,8,2,94,9,83,22161.0,4.67,4.69,4.64,4.91,4.84,4.94,4.46,0.0,15,15,0,0,1.857142857142857,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9473684210526315,True,True,True
11.0,7.0,10.0,11.0,0.0,1.0,1.0,1.0,48.87458038330078,2.397389888763428,1.5,0.0,3.0,2.0,0.6666666666666666,-0.48905109489051096,4,4,30,30,4.0,30.0,1.0,29,59,89,0.7092511013215859,-0.32558139534883723,0,0,194,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.263157894736842,True,True,False
12.0,2.0,10.0,1.0,0.0,1.0,1.0,1.0,48.85417,2.39965,2.5,0.0,4.0,3.0,-0.3333333333333333,-0.491970802919708,1,1,28,28,1.0,28.0,1.0,30,60,90,0.7136563876651982,-0.32558139534883723,0,0,196,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.21052631578947367,True,True,False
5.0,6.0,0.0,4.0,0.0,1.0,1.0,1.0,48.8760296986413,2.3818340360244123,-0.5,0.0,0.0,-1.0,1.0,-0.5109489051094891,5,5,15,15,5.0,15.0,1.0,11,38,68,-0.5947136563876652,-0.32558139534883723,0,0,68,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.105263157894737,True,True,False
10.0,8.0,10.0,8.0,0.0,33.0,1.0,1.0,48.852682314805335,2.3358883745473986,-0.5,0.0,0.0,0.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,18,43,72,0.5903083700440529,-0.27906976744186046,2,1,169,0,21,3360.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,33,0,26,0,0.45578231292517,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.631578947368421,True,True,False
2.0,0.0,1.0,11.0,1.0,4.0,1.0,1.0,48.85088277181849,2.3255563527345657,1.5,2.5,1.0,1.0,-0.3333333333333333,1.1094890510948905,1,2,1125,1125,1.0,1125.0,1.0,2,4,14,0.10572687224669604,2.6511627906976742,66,7,80,69,255,213478.0,4.97,4.95,4.99,4.95,5.0,4.98,4.86,0.0,4,4,0,0,3.3061224489795915,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.8947368421052633,True,True,True
8.0,0.0,8.0,0.0,0.0,15.0,1.0,1.0,48.8701,2.33451,1.5,1.0,1.0,1.0,-0.3333333333333333,-0.5182481751824818,1,3,10,10,1.8,10.0,1.0,7,14,24,-0.06607929515418502,1.9534883720930232,5,0,64,4,52,36764.0,4.66,4.69,4.65,4.72,4.8,4.84,4.45,0.0,14,14,0,0,0.4149659863945578,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7368421052631579,True,True,False
8.0,7.0,1.0,10.0,0.0,161.0,1.0,1.0,48.85388,2.29791,1.5,0.0,1.0,1.0,-0.3333333333333333,1.1094890510948905,1,2,2,1125,1.1,1045.3,1.0,20,36,59,0.5330396475770925,1.1162790697674418,49,3,156,42,255,126863.0,4.6,4.56,4.48,4.79,4.71,4.97,4.39,0.0,144,144,0,0,2.4965986394557818,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.05263157894736842,True,True,False
3.0,3.0,3.0,3.0,1.0,66.0,1.0,1.0,48.8675431,2.3097661,-0.5,0.0,0.0,-1.0,9.333333333333334,1.1094890510948905,30,30,1125,1125,30.0,1125.0,1.0,30,60,90,0.33480176211453744,-0.18604651162790697,1,0,143,1,60,7969.0,4.5,4.5,4.17,4.83,5.0,4.67,4.0,0.0,65,65,0,0,-0.31972789115646255,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.05263157894736842,True,True,False
9.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,48.86676,2.28332,1.0,0.0,2.0,1.0,0.0,0.0,2,6,365,365,4.1,365.0,1.0,0,17,24,-0.10572687224669604,-0.23255813953488372,3,0,39,3,31,11943.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1,1,0,0,-0.21088435374149658,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.7894736842105263,True,True,False
14.0,11.0,14.0,0.0,1.0,2.0,1.0,1.0,48.88259632409876,2.345991849899307,-0.5,0.0,0.0,-1.0,9.333333333333334,-0.0948905109489051,30,30,300,300,30.0,300.0,1.0,2,2,9,-0.4581497797356828,0.813953488372093,4,1,99,7,240,22745.0,4.88,4.96,4.83,4.88,4.98,4.83,4.7,0.0,1,1,0,0,-0.2312925170068027,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6842105263157895,True,True,False
9.0,8.0,3.0,9.0,1.0,1.0,1.0,1.0,48.84921,2.35454,-0.5,0.0,0.0,-1.0,0.0,0.0,2,4,365,365,2.1,365.0,1.0,0,11,11,-0.8458149779735683,0.4418604651162791,4,0,11,6,42,4809.0,4.91,4.88,4.7,4.88,5.0,4.85,4.82,0.0,1,1,0,0,0.0748299319727891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.6842105263157895,True,True,False
2.0,7.0,2.0,5.0,0.0,1.0,0.0,1.0,48.85400839525147,2.3941122740507126,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,29,59,89,0.2907488986784141,-0.32558139534883723,0,0,196,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.10526315789473684,True,True,False
6.0,0.0,6.0,0.0,0.0,3.0,1.0,1.0,48.88974,2.35064,-1.0,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,17,47,77,0.6563876651982379,7.4186046511627906,106,4,181,117,255,13260.0,4.57,4.69,4.44,4.77,4.82,4.3,4.5,0.0,3,0,3,0,4.27891156462585,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.10526315789473684,True,True,False
